ID_PARCEL,SURF_PARC,CODE_CULTU_2018,CODE_CULTU_2019,CODE_CULTU_2020
13278637,4.49,MCR,PTR,PTR
13278647,2.14,MIS,MIS,MIS
13278648,0.99,TRN,BTH,TRN
13278649,3.41,TRN,BTH,TRN
13278650,1.88,LIH,BTH,BTH
13278651,1.12,MIS,MIS,BTH
13278652,1.63,MIS,MIS,BTH
13278666,2.5,MIS,BTH,TRN
13278667,0.79,MIS,BTH,TRN
13278668,0.47,MIS,BTH,TRN
13278669,0.51,BTH,BTH,LIH
13278681,3.52,MIE,BTH,TTH
13278690,2.27,TTH,TTH,PTR
13278707,1.33,BTH,LIH,BTH
13278711,3.83,PTR,PTR,PTR
13278712,0.6,PTR,PTR,PTR
13278713,2.5,TTH,ORH,PTR
13278719,6.78,TRN,BTH,LIH
13278724,6.17,BTH,MIS,BTH
13278725,0.74,LU7,LUZ,LUZ
13278726,0.89,BTH,BTH,TRN
13278727,1.21,BTH,TRN,BTH
13278739,1.22,PTR,PTR,MIE
13278743,1.08,BTH,MIS,BTH
13278748,1.17,BTH,MIS,BTH
13278752,2.46,ORH,LUZ,LUZ
13278758,0.65,MIS,BTH,TRN
13278759,0.49,MIS,BTH,TRN
13278760,0.24,TTH,MIE,BTH
13278762,0.85,PTR,MIE,MIE
13278768,1.85,TTH,BTH,TTH
13278770,3.16,BTH,BTH,TTH
13278779,4.31,TTH,TTH,TTH
13278781,2.93,TTH,AVP,PTR
13278793,7.14,PTR,PTR,PTR
13278806,5.3,BTH,TRN,BTH
13278815,2.83,BTH,MIS,BTH
13278818,6.44,MIS,BTH,MIS
13278824,3.82,MIS,BTH,TRN
13278825,5.52,MIS,MIS,BTH
13278834,2.15,MIS,BTH,MIS
13278835,1.77,BTH,TRN,BTH
13278839,1.35,TRN,BTH,LIH
13278845,2.79,MIS,BTH,MIS
13278846,2.75,BTH,MIS,BTH
13278873,0.51,PTR,PTR,PTR
13278886,0.5,LU6,LUZ,LUZ
13278888,0.82,LU6,LUZ,LUZ
13278889,1.3,BTH,LUZ,LUZ
13278891,3.33,PTR,PTR,PTR
13278892,0.53,BTH,TRN,BTH
13278901,0.54,MIS,BTH,BTH
13278906,1.74,BTH,TRN,BTH
13278907,1.82,MIS,BTH,MIS
13278918,0.95,PTR,PTR,PTR
13278919,0.4,TTH,PTR,PTR
13278936,0.9,BTH,TTH,BTH
13278938,1.31,BTH,LUZ,LUZ
13278954,4,MIS,BTH,MIS
13278956,1.85,PTR,PTR,PTR
13278960,2.57,BTH,MIS,BTH
13278966,2.54,MIS,BTH,MIS
13278967,3.05,BTH,BTH,TRN
13278976,3.1,BTH,ORH,MIS
13278977,1.94,TRN,BTH,MIS
13278978,1.3,MIS,BTH,MIS
13278989,5.35,BTH,TRN,BTH
13278993,1.05,AVP,TTH,BTH
13278996,1.18,BTH,SGH,TTH
13278999,0.65,MIS,BTH,TRN
13279006,7.15,BTH,BTH,TRN
13279013,3.69,TRN,BTH,ORH
13279032,2.72,BTH,BTH,TRN
13279035,2.37,TTH,TTH,TTH
13279040,0.99,BTH,TRN,TRN
13279042,0.75,BTH,TRN,BTH
13279045,1.13,ORH,ORH,ORH
13279046,2.09,TTH,TTH,TTH
13279076,3.33,MIE,MIE,MIE
13279091,6.99,MIS,MIS,BTH
13279092,13.79,MIS,BTH,MIS
13279093,58.65,BTH,MIS,BTH
13279100,4.96,PTR,PTR,PTR
13279112,0.5,BTP,TTH,TTH
13279115,0.87,ORH,ORH,TTH
13279119,5.77,BTH,TRN,BTH
13279128,0.42,PTR,PTR,PTR
13279140,1.35,TTH,TTP,PTR
13279143,0.37,MC8,MLG,MLG
13279147,2.32,TTH,TTH,MIE
13279149,1.05,BTH,BTH,PTR
13279165,7.57,MIS,BTH,MIS
13279170,1,TTH,ORH,PTR
13279174,1.23,BTH,TTH,ORH
13279191,0.2,MCR,MCR,MOH
13279193,0.21,TTH,TTH,TTH
13279207,2.01,PTR,PTR,PTR
13279208,1,TTH,PTR,PTR
13279209,1.77,EPE,MCR,ORP
13279214,1.89,TTH,TTP,PTR
13279223,1.46,TTH,PTR,PTR
13279229,0.96,ORP,PTR,PTR
13279230,4.58,BTH,ORH,CZH
13279231,7.33,BTH,BTH,ORH
13279232,7.9,CZH,BTH,BTH
13279233,5.49,ORH,MIS,BTH
13279241,0.87,BTH,ORH,CZH
13279247,1.42,TTH,MCR,PTR
13279248,3.78,PTR,PTR,PTR
13279261,0.93,MCR,FSG,EPE
13279281,2.29,TRN,BTH,MIS
13279314,0.96,SGH,TTH,PTR
13279316,0.04,LIH,BTH,MIS
13279335,2.72,AVP,TTH,TTH
13279344,0.87,TTH,TTH,TTH
13279368,1.96,TTH,PTR,PTR
13279369,1.73,BTH,BTH,BTH
13279380,1.7,BTH,ORP,SOG
13279384,1.24,LU7,LUZ,LUZ
13279390,2.17,TTH,TTH,MIE
13279391,3.47,BTH,TTH,TTH
13279404,0.2,PTR,PTR,PTR
13279405,1.19,TTH,TTH,PTR
13279406,3.33,TTH,TTH,PTR
13279410,1.26,PTR,PTR,PTR
13279411,2.12,TTH,TTH,TTH
13279417,6.66,BTH,LIH,BTH
13279420,5.78,BTH,MIS,BTH
13279432,1.14,MIS,BTH,TRN
13279436,1.21,MIS,BTH,MIS
13279443,2.19,MIE,MIE,TTH
13279449,3.84,TRN,BTH,BTH
13279465,2.44,MIS,MIS,MIS
13279466,2.66,TTH,AVP,PTR
13279467,2.61,AVP,PTR,PTR
13279469,1.8,AVP,SGH,SGH
13279476,2.2,TTH,TTH,TTH
13279489,8.58,PTR,PTR,PTR
13279492,2.33,PTR,PTR,PTR
13279495,0.35,BTH,LUZ,LUZ
13279500,2.32,TRN,BTH,MIS
13279501,4.15,TTH,TTH,MIE
13279504,2.77,BTH,BTH,BTH
13279506,9.52,BTH,BTH,ORH
13279517,4.61,BTH,BTH,BTH
13279523,15.85,BTH,BTH,BTH
13279534,8.5,BTH,TRN,BTH
13279544,2.02,BTH,TRN,BTH
13279566,1.29,PTR,PTR,PTR
13279571,3.31,PTR,MLG,MIE
13279604,1.35,LU6,LUZ,BTH
13279606,9.4,BTH,BTH,ORH
13279607,1.56,TRN,BTH,BTH
13279608,0.37,LUZ,LUZ,LUZ
13279617,1.67,BTH,CZH,BTH
13279621,1.1,BTH,MLC,LUZ
13279627,0.55,ORP,PTR,PTR
13279650,0.66,TTH,CZH,BTH
13279653,2.04,BTH,AVP,PTR
13279657,2.33,AVP,PTR,PTR
13279658,3.4,AVP,PTR,PTR
13279666,3.32,BTH,ORH,ORH
13279667,4.35,PTR,PTR,PTR
13279671,10.3,BTH,ORH,TRN
13279673,2.64,BTH,TRN,BTH
13279691,0.55,PTR,BTH,TTH
13279695,1.58,ORH,MIE,BTH
13279707,2.36,MIS,BTH,BTH
13279708,4.05,CZH,BTH,BTH
13279710,1.8,TTH,PTR,PTR
13279712,1,ORP,PTR,PTR
13279713,4.39,PTR,PTR,PTR
13279714,0.37,PTR,PTR,PTR
13279717,8.1,MIE,MIE,MIE
13279718,0.77,PTR,PTR,PTR
13279720,6.33,TTH,TTH,LUZ
13279727,8.26,BTH,BTH,MIS
13279734,1.86,ORP,PTR,PTR
13279735,1.28,PTR,PTR,PTR
13279752,0.26,PTR,PTR,PTR
13279760,1.65,TTH,TTH,CPL
13279768,4.78,ORH,MIS,BTH
13279769,0.3,MIS,BTH,MIS
13279784,5.41,SOJ,BTH,MIS
13279785,8.7,BTH,MIS,MIS
13279787,0.78,LIH,BTH,LEC
13279790,12.4,BTH,MIS,BTH
13279795,1.7,LIH,BTH,ORH
13279798,2.68,MCR,MCR,CPL
13279806,0.8,PTR,PTR,BTH
13279809,0.25,TTH,PTR,PTR
13279811,0.95,PTR,PTR,PTR
13279819,2.74,PTR,PTR,PTR
13279833,4.4,MIE,MIE,MIE
13279834,1.52,MIE,MIE,MIE
13279838,2.6,ORH,PTR,PTR
13279847,0.75,TTH,PTR,PTR
13279850,0.43,BTH,BTH,BTP
13279872,0.67,ML7,MLF,MLF
13279877,0.42,TTH,SGH,MCR
13279881,1.22,ML8,SGH,MCR
13279884,0.88,MIE,TTH,MIE
13279894,10.48,MLG,MLG,MLG
13279896,4.54,BTH,CZH,BTH
13279897,0.4,PTR,TTH,TTH
13279900,2.9,MIE,MIE,TTH
13279903,0.83,BTH,FVL,BTH
13279905,1.46,MIE,MIE,MIE
13279915,1.06,MLG,MLG,MLG
13279928,4.92,BTH,TTH,ORH
13279931,4.87,TTH,AVH,TTH
13279942,4.26,MIE,TTH,MIE
13279964,1.14,BTH,MIE,BTH
13279965,2.18,BTH,MIE,BTH
13279980,6.8,BTH,BTH,ORH
13279986,10.73,MIE,TTH,MLG
13279987,0.79,PTR,SGH,TTH
13279988,4.86,PTR,PTR,PTR
13279991,5.16,MLG,MLG,MLG
13279994,0.09,PTR,PTR,PTR
13280007,3.24,BTH,BTH,MIS
13280014,0.64,TTH,MIE,TTH
13280021,2.34,TTH,TTH,PTR
13280049,5.88,BTH,BTH,PTR
13280054,5,TTH,MCR,MCR
13280061,4.7,BTH,MIS,BTH
13280070,0.87,TTH,TTH,TTH
13280071,0.3,PTR,PTR,PTR
13280072,1.46,BTH,ORH,TTH
13280074,3.85,MCR,MCR,MLG
13280085,2.91,MIE,TTH,MIE
13280102,1.7,ORH,PTR,PTR
13280103,3.34,CZH,BTH,ORH
13280120,0.81,PTR,PTR,BTH
13280129,0.46,PTR,TTH,TTH
13280133,0.5,TTH,PTR,PTR
13280135,0.87,ORH,TTH,TTH
13280141,0.68,TTH,TTH,TTH
13280145,1.24,PTR,PTR,MCR
13280152,1.59,PTR,PTR,PTR
13280160,2,BTH,MLG,MLG
13280164,0.91,ORP,PTR,PTR
13280165,0.28,ORP,ORP,PTR
13280169,8.66,BTH,TTH,ORH
13280175,6.1,MIS,BTH,MIS
13280190,4.11,BTH,BTH,MIE
13280198,0.52,PTR,PTR,PTR
13280199,0.46,TTH,TTH,TTH
13280201,0.55,PTR,PTR,PTR
13280208,0.97,BTH,ORH,TTH
13280215,3.98,BTH,ORH,BTH
13280220,0.87,TTH,PTR,PTR
13280222,1.93,MIE,TTH,PTR
13280247,0.77,TTH,PTR,PTR
13280255,2.1,TTH,TTH,PTR
13280260,1.24,TTH,TTH,PTR
13280267,4.83,TTH,MCR,PTR
13280274,5.68,MLG,MLG,MLG
13280279,1.53,MLG,PTR,PTR
13280280,1.46,TTH,MCR,MCR
13280284,0.86,MIE,MIS,MIE
13280287,1.26,ORH,ORH,PTR
13280288,1.42,TTH,TTH,PTR
13280293,0.99,PTR,PTR,PTR
13280305,6.38,MIE,BTH,ORH
13280311,3.8,ORH,ORH,PTR
13280313,1.03,AVP,PTR,PTR
13280315,1.11,PTR,PTR,PTR
13280316,0.62,ORP,PTR,PTR
13280327,5.73,BTH,BTH,ORH
13280344,2.81,MIE,BTH,MIE
13280363,1.03,PTR,PTR,TTH
13280377,1.01,PTR,TTH,SGH
13280378,0.66,AVP,TTH,LFH
13280391,0.68,PTR,PTR,TTH
13280395,2.67,BTH,BTH,ORH
13280402,1.93,BTH,TRN,BTH
13280406,0.21,TTH,TTH,PTR
13280413,1.02,TTH,MCR,ORH
13280418,5.74,BTH,MCR,BTH
13280425,3.63,MIS,BTH,BTH
13280426,3.85,BTH,BTH,TRN
13280440,0.63,TTH,PTR,PTR
13280449,1.13,PTR,PTR,PTR
13280450,6.4,PPR,BTH,ORH
13280451,3.58,TTH,TTH,LUZ
13280453,1.16,TTH,TTH,TTH
13280454,0.82,BTH,SGH,BTH
13280459,1.81,BTH,TTH,TTH
13280483,2.06,BTH,PTR,ORH
13280487,2.96,MIS,BTH,BTH
13280492,3.88,CZH,BTH,ORH
13280493,4.83,PTR,PTR,PTR
13280501,3.99,TTH,PTR,PTR
13280502,1.28,PTR,PTR,PTR
13280503,3,BTH,ORH,TTH
13280507,2.84,TTH,TTH,LUZ
13280510,4,MIE,TTH,MIE
13280511,7.57,MIE,MIE,TTH
13280512,3.82,BTH,ORH,TTH
13280521,4.74,MIE,PTR,PTR
13280527,1.58,PTR,PTR,PTR
13280536,2.62,PTR,PTR,TTH
13280539,0.91,PTR,PTR,PTR
13280546,2.29,BTH,BTH,PTR
13280547,2.84,BTH,BTH,PTR
13280549,2.72,TTH,PTR,PTR
13280550,3.55,MIE,BTH,MIE
13280551,1.28,BTH,MIE,BTH
13280552,3.87,BTH,MIE,BTH
13280553,1.81,MIE,BTH,MIE
13280554,1.58,MIE,MIE,MIE
13280559,0.92,PTR,PTR,PTR
13280564,0.89,PTR,BTH,ORH
13280567,1.11,BTH,TTH,PTR
13280571,5.59,BTH,TTH,EPE
13280574,0.81,MIE,BTH,MIE
13280575,1.08,LU6,LUZ,LUZ
13280582,1.63,TTH,TTH,TTH
13280585,1.98,MCR,PTR,PTR
13280598,1.13,TTH,PTR,PTR
13280600,5.2,MCR,PTR,PTR
13280601,1.31,PTR,PTR,PTR
13280609,2.29,ORH,TTH,TTH
13280611,0.71,ORH,AVH,PTR
13280612,0.9,BTH,BTH,ORH
13280621,4.94,ORH,PTR,PTR
13280634,1.23,PTR,PTR,ORH
13280635,1.6,MIE,ORH,PTR
13280637,1,MIE,BTH,ORH
13280640,2.97,BTH,BTH,ORP
13280642,0.51,TTH,TTH,TTH
13280652,0.96,BTH,BTH,BTH
13280653,1.67,BTH,BTH,BTH
13280654,1.02,LU6,LUZ,LUZ
13280657,0.97,MCR,PTR,PTR
13280663,0.51,TTH,TTH,AVH
13280667,6.19,PTR,PTR,PTR
13280679,5,BTH,ORH,MIS
13280691,0.85,PTR,PTR,PTR
13280693,0.45,ORP,PTR,PTR
13280695,1.02,BTH,BTH,TRN
13280709,1,PTR,PTR,TTH
13280711,0.65,TTH,TTH,PTR
13280718,1.4,PTR,PTR,PTR
13280720,1.11,MIE,MIE,BTH
13280742,2.38,TTH,AVH,PTR
13280752,0.82,TTH,PTR,PTR
13280765,0.65,MIE,MIE,MIE
13280766,1.2,PTR,PTR,PTR
13280772,8.58,BTH,MIE,MIE
13280778,2.8,CPL,MCR,MCR
13280784,6.72,TRN,TRE,TRE
13280787,4.16,BTH,BTH,TTH
13280807,2.24,BTH,MLC,TRE
13280808,1.89,PTR,PTR,PTR
13280817,6.58,BTH,MIE,MIE
13280820,1.97,PTR,PTR,PTR
13280824,0.46,PTR,PTR,PTR
13280826,0.83,TTH,TTH,PTR
13280832,5.31,MIE,MIE,BTH
13280857,0.35,RGA,RGA,RGA
13280860,0.77,LUZ,BTH,TRE
13280862,0.44,BTH,AVP,ORH
13280864,3.3,ORH,PTR,PTR
13280870,0.56,PTR,PTR,PTR
13280882,5.88,TTH,TTH,LUZ
13280883,0.52,AVH,BTH,ORH
13280892,1.66,AVH,BTH,ORH
13280893,1.87,PTR,PTR,PTR
13280900,3.35,MIE,TTH,TTH
13280901,1.22,TTH,TTH,TTH
13280905,3.12,BTH,TTH,TTH
13280911,0.76,PTR,PTR,SOG
13280920,2.94,BTH,TTH,TTH
13280923,0.97,PTR,PTR,PTR
13280924,0.27,TTH,TTH,TTH
13280929,1.62,TTH,TTH,TTH
13280931,0.83,PTR,PTR,PTR
13280932,2.02,TTH,TTH,PTR
13280933,3,PTR,PTR,PTR
13280939,0.09,LUZ,LUZ,PTR
13280946,2.08,PTR,PTR,PTR
13280983,1.71,TTH,TTH,TTH
13281008,0.52,CPL,MCR,MCR
13281040,3.53,BTH,PTR,PTR
13281044,2.71,PTR,MLG,MLG
13281046,2.53,TTH,PTR,PTR
13281052,1.62,BTH,CZH,BTH
13281053,2.94,LUZ,MLG,MLG
13281054,0.97,PTR,PTR,PTR
13281055,1,BTH,CZH,BTH
13281056,3.56,BTH,TRN,BTH
13281057,9.15,TTH,MLG,PTR
13281058,1.63,PTR,PTR,PTR
13281067,1.05,PTR,PTR,PTR
13281073,1.82,BTH,PTR,MCR
13281074,1.46,PTR,PTR,PTR
13281075,3.64,MIE,TTH,ORH
13281078,0.93,MIE,MIE,MLG
13281079,2.51,TTH,TTH,MCR
13281084,1.63,MIE,BTH,TTH
13281089,4.77,BTH,BTH,TRN
13281098,0.24,PTR,BTH,TTH
13281099,0.67,TTH,TTH,TTH
13281101,0.92,BTH,BTH,TTH
13281113,0.85,TTH,TTH,TTH
13281119,1.35,PTR,PTR,PTR
13281122,1.05,PTR,PTR,PTR
13281141,1.39,MCR,MCR,MCR
13281145,1.58,PTR,PTR,PTR
13281153,0.4,PTR,PTR,PTR
13281154,0.26,PTR,PTR,PTR
13281168,0.79,MCR,MCR,PTR
13281182,3.47,BTH,BTH,ORH
13281187,0.17,PTR,PTR,PTR
13281189,0.22,PTR,PTR,PTR
13281195,2.5,BTH,PTR,PTR
13281205,3.24,MIE,BTH,PTR
13281211,4.05,TTH,TTH,PTR
13281212,0.98,SGH,PTR,PTR
13281219,2.38,MCR,MCR,PTR
13281231,3.5,PTR,PTR,PTR
13281232,4.52,MIE,BTH,BTH
13281249,5.42,TTH,TTH,PTR
13281276,2.32,BTH,PTR,PTR
13281281,2.11,MLG,MLG,MLG
13281284,1.06,MLG,MLG,MLG
13281286,0.38,BTH,BTH,MIE
13281290,1.6,TTH,TTH,PTR
13281296,0.87,PTR,PTR,PTR
13281326,3.62,MIE,MIE,PTR
13281328,0.92,TTH,MIE,TTH
13281336,3.43,MCR,PTR,PTR
13281338,3.73,PTR,MIE,MCR
13281339,1.67,TTH,MCR,MCR
13281341,1.24,BTH,BTH,MCR
13281351,0.45,PTR,PTR,PTR
13281353,0.36,PTR,MIE,TTH
13281356,2.06,MCR,MCR,MCR
13281367,3.53,TTH,PTR,PTR
13281376,1.78,TRN,MPC,MCR
13281377,1.8,MCR,TRN,MCR
13281380,1.67,MLG,MLG,PTR
13281381,0.06,PTR,PTR,PTR
13281390,0.81,MCR,PTR,MLG
13281396,0.3,MPC,LUZ,LUZ
13281417,1.13,TTH,TTH,TTH
13281419,5.33,ORH,SOG,BTH
13281420,0.77,MIE,BTH,MIE
13281423,1.03,TTH,MIE,TTH
13281434,0.35,BTH,BTH,MIS
13281436,0.44,LEC,BTH,BTH
13281437,6.1,MIS,BTH,MIS
13281439,2.15,MIS,MIS,BTH
13281440,0.71,MIE,MCR,PTR
13281443,1.67,MLG,MLG,MLG
13281446,0.52,PTR,PTR,MIE
13281448,0.54,PTR,PTR,PTR
13281449,0.87,MCR,PTR,PTR
13281457,1.85,LEC,BTH,BTH
13281476,2.04,CZH,AVP,TRE
13281478,1.18,TR8,TRE,TRE
13281479,1.19,CZH,BTH,TTH
13281480,2.01,ORH,MLC,BTH
13281482,1.14,BTH,ORH,FVL
13281483,6.41,MIE,TTH,MIE
13281486,1.12,MLG,MLG,MLG
13281490,1.55,PTR,PTR,MIE
13281499,0.6,MLG,MLG,MLG
13281500,1.3,PTR,MCR,MCR
13281501,2.81,MCR,SOG,MCR
13281504,1.23,PTR,PTR,PTR
13281508,0.41,MIS,MIE,MIE
13281510,2.53,BTH,BTH,BTH
13281520,4.46,TTH,TTH,CZH
13281522,1.42,LU8,LUZ,BTH
13281525,0.51,PTR,PTR,PTR
13281527,5.29,MLG,MLG,MLG
13281528,2.26,MIS,BTH,BTH
13281530,2.25,TRN,BTH,BTH
13281544,2.37,BTH,BTH,TRN
13281548,1.07,BTH,BTH,TRN
13281549,1.48,BTH,BTH,TRN
13281551,10.67,BTH,TTH,TTH
13281553,1.42,MIE,MCR,MLG
13281554,3.45,MCR,MLG,MLG
13281556,3.04,MLG,MLG,MLG
13281557,1.19,PTR,BTH,MCR
13281560,1.73,MIE,MLG,MLG
13281563,3.02,TRN,BTH,BTH
13281564,2.14,MIS,MIS,MIS
13281565,1.6,MIS,BTH,BTH
13281571,0.98,TRN,BTH,BTH
13281572,4.52,TRN,BTH,BTH
13281573,5.72,TRN,BTH,BTH
13281574,2.29,TRN,BTH,BTH
13281575,0.41,TRN,BTH,BTH
13281576,3.07,BTH,TRN,BTH
13281578,2.59,BTH,BTH,TRN
13281579,4.58,BTH,TRN,BTH
13281580,0.9,BTH,TRN,BTH
13281585,0.8,TTH,TTH,TTH
13281595,6.94,BTH,BTH,TRN
13281596,3.52,BTH,BTH,TRN
13281597,0.68,TRN,BTH,BTH
13281598,3.76,BTH,TRN,BTH
13281599,1.8,TRN,BTH,BTH
13281603,0.51,BTH,BTH,TRN
13281604,4.01,TRN,BTH,BTH
13281605,1.44,TRN,BTH,BTH
13281606,3.64,BTH,TRN,BTH
13281607,1.09,TRN,BTH,BTH
13281615,4.42,PTR,PTR,PTR
13281624,5.51,PTR,PTR,PTR
13281654,1.02,TTH,TTH,PTR
13281664,2.79,PTR,PTR,MIE
13281672,0.88,MIE,BTH,MIE
13281675,3.43,MIE,BTH,MIE
13281678,1.27,AVP,PTR,PTR
13281680,1.39,ORH,TTH,ORH
13281682,4.03,PTR,PTR,PTR
13281692,1.85,TTH,AVP,PTR
13281698,1.83,PTR,PTR,PTR
13281702,4.62,TTH,TTH,PTR
13281722,3.01,MCR,MCR,MCR
13281729,0.62,TTH,MIE,BTH
13281742,1.88,BTH,PPR,BTH
13281754,1.09,TTH,PTR,PTR
13281757,1.86,MIE,TTH,MIE
13281760,3.09,PTR,PTR,TTH
13281761,2.24,TTH,TTH,TTH
13281776,2.82,PTR,PTR,PTR
13281778,5.85,MIE,MIE,TTH
13281779,2.36,TTH,MIE,MIE
13281781,0.87,TTH,AVP,TTH
13281782,0.68,PTR,PTR,PTR
13281784,1.34,AVP,TRE,TRE
13281788,1.35,TTH,TTH,MLG
13281792,0.42,TTH,TTH,TTH
13281793,1.97,PTR,PTR,PTR
13281811,0.5,TTH,TTH,RGA
13281812,1.92,DTY,DTY,DTY
13281814,5.36,MCR,MIE,MCR
13281819,0.76,PTR,PTR,PTR
13281821,2.72,PTR,PTR,PTR
13281826,1.04,MIE,MIE,RGA
13281828,1.88,MIE,MIE,TTH
13281849,0.88,MIE,RGA,FAG
13281851,2.95,MIE,BTH,MIE
13281860,4.99,MCR,MCR,MCR
13281868,13.44,MIS,BTH,MIS
13281869,1.23,PTR,PTR,PTR
13281870,2.39,ORH,TTH,PTR
13281871,2.37,PTR,MIE,TTH
13281872,3.95,TTH,TTH,TTH
13281879,1.5,MIE,MIE,MIE
13281899,2.15,TTH,TTH,TTH
13281901,1.84,MIE,TTH,TTH
13281902,1.19,BTH,MIE,BTH
13281903,2.24,TTH,MIE,BTH
13281908,0.42,PTR,PTR,PTR
13281914,2.69,BTH,MIS,BTH
13281924,0.07,PTR,PTR,PTR
13281925,3.1,MC8,MLC,MIE
13281927,0.68,BTH,TRN,BTH
13281930,10.6,BTH,BTH,CZH
13281934,0.33,PTR,PTR,PTR
13281940,5.69,BTH,ORH,ORH
13281941,4.07,MIS,BTH,MIS
13281963,2.76,MIS,BTH,ORH
13281968,0.99,ORH,ORH,TRN
13281969,1.54,ORH,ORH,TRN
13281973,2.07,BTH,MPC,LIH
13281991,2.2,PTR,PTR,BTH
13281994,4.28,MLG,MLG,MLG
13282002,1.07,MLG,MLG,MLG
13282014,1.28,CPL,LUZ,LUZ
13282015,2.37,MIE,MCR,MCR
13282021,1.31,MIE,PTR,PTR
13282029,3.39,MLG,PTR,PTR
13282030,4.01,BTH,BTH,ORH
13282039,0.4,BTH,LUZ,LUZ
13282046,2.63,TRN,BTH,BTH
13282047,3.42,MIS,MIS,BTH
13282062,0.78,MIE,PTR,PTR
13282076,3.25,PTR,PTR,PTR
13282077,2.78,MIS,BTH,PTR
13282120,6.98,BTH,BTH,ORH
13282121,3.26,BTH,TRN,BTH
13282135,0.67,MCR,TTH,TTH
13282138,2.46,MIS,BTH,BTH
13282141,2.38,MIS,BTH,BTH
13282142,1.93,BTH,BTH,LIH
13282143,4.12,TTH,MLG,MLG
13282162,2.49,MIE,MIE,CPL
13282171,1.88,MIE,PTR,PTR
13282179,0.11,PTR,PTR,PTR
13282183,3.9,CZH,BTH,BTH
13282184,8.75,MIS,BTH,MIS
13282185,4.17,TTH,TTH,TTH
13282186,6.63,TTH,AVP,PTR
13282190,3,TTH,PTR,PTR
13282193,1.22,MIE,PTR,PTR
13282201,4.09,AVP,PTR,PTR
13282212,3.16,MIE,LUZ,MLC
13282213,5.07,MPC,MPC,MLC
13282219,2.51,BTH,BTH,BTH
13282223,2,MIE,MIE,MIE
13282226,1.06,PTR,PTR,PTR
13282227,0.61,MLG,MLG,MLG
13282233,0.45,PTR,PTR,PTR
13282235,0.49,PTR,PTR,PTR
13282243,2.38,MLG,ORH,MLC
13282245,2.44,TRN,LUZ,ORH
13282247,1.8,TTH,TTH,MLF
13282254,2.06,MIE,MIE,MIE
13282259,4.54,SGH,TRN,BTH
13282262,3.95,BTH,MIS,BTH
13282270,3.03,BTH,TRN,BTH
13282276,3.13,MIS,BTH,TTH
13282288,2.52,TTH,TTH,PTR
13282304,1.05,MCR,PTR,PTR
13282306,1.64,SGH,PTR,PTR
13282312,0.25,MLG,MLG,MLG
13282313,1.88,PTR,PTR,PTR
13282319,1.1,PTR,PTR,PTR
13282336,0.82,MLG,MLG,BTH
13282337,0.8,MLG,MLG,BTH
13282398,0.8,SGH,PTR,PTR
13282399,0.3,PTR,PTR,PTR
13282404,3.6,MLG,MLG,MLG
13282405,3.61,ORH,MLG,MLG
13282409,6.97,MIS,BTH,MIS
13282416,1.32,MIS,BTH,MIS
13282423,5.01,TTH,PTR,PTR
13282447,0.54,TRN,BTH,BTP
13282451,1.8,BTH,BTH,TTH
13282452,4.73,BTH,BTH,ORH
13282453,1.02,MLG,MLG,MLG
13282454,1.32,PTR,PTR,PTR
13282472,5.5,MLG,MLG,MLG
13282475,1.54,BTH,BTH,ORH
13282476,4.54,TTH,PTR,PTR
13282477,2.39,PTR,PTR,PTR
13282481,4.07,BTH,MIS,BTH
13282490,1.07,PTR,PTR,PTR
13282493,3.68,BTH,ORH,MIS
13282504,0.27,BTH,BTH,BTH
13282519,0.44,PTR,PTR,PTR
13282537,0.46,MIE,TTH,TTH
13282547,3.32,MCR,AVP,MCR
13282551,2.47,TTH,TTH,AVP
13282552,2.26,ORH,TTH,AVP
13282560,0.19,BTH,AVP,BTH
13282563,2.84,AVP,PTR,PTR
13282568,2.36,MCR,PTR,PTR
13282572,2.5,BTH,BTH,BTH
13282595,0.87,ORH,BTH,MLC
13282597,6.82,BTH,TTH,PTR
13282607,1.97,TRN,BTH,BTH
13282608,2.39,BTH,BTH,TRN
13282610,8.67,MIS,BTH,MIE
13282612,13.38,BTH,MIE,BTH
13282621,6.23,TRN,BTH,BTH
13282624,1.29,PTR,PTR,MIE
13282635,10.29,ORH,TTH,BTH
13282646,1.26,ORH,BTH,MLC
13282652,2.11,BTH,BTH,LUZ
13282660,1.59,TTH,TTH,MIE
13282663,1.6,TTH,TRE,TRE
13282664,3.52,MIS,MIS,BTH
13282668,1.46,MIS,BTH,MIS
13282675,4.01,MIS,MIS,MIS
13282680,3.63,CZH,BTH,AVP
13282684,1.4,MIS,BTH,MIS
13282685,4.48,MIS,MIS,BTH
13282698,1.25,BTH,BTH,ORH
13282710,3.24,TTH,PTR,PTR
13282714,1.66,TRN,BTH,TRN
13282716,2.2,BTH,SRS,BTH
13282730,2.47,TTH,TTH,TTH
13282731,2.67,TTH,TTH,PTR
13282736,0.58,PTR,PTR,PTR
13282737,5.59,BTH,PTR,PTR
13282744,2.79,BTH,TTH,TTH
13282748,4.01,BTH,CZH,BTH
13282751,12.46,BTH,MIS,MIS
13282752,0.71,CZH,BTH,AVP
13282756,10.23,CZH,BTH,AVP
13282767,6.69,CZH,BTH,SGH
13282773,1.98,PTR,PTR,PTR
13282775,0.4,MIE,BTH,ORH
13282776,4.18,TRN,BTH,BTH
13282777,2.09,BTH,ORH,LIH
13282779,5.78,CZH,BTH,ORH
