system:index,belongsTo,pointID,.geo
00000000000000001f93_00000000000000001a9b,63372,13273188,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000034fc_00000000000000000558,63310,13286167,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a98_00000000000000004116,63106,13289217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fad_00000000000000001b42,63139,6877021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005980_000000000000000071b7,63333,6773295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005f1f_000000000000000088ee,63340,6877072,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006542_0000000000000000443d,63194,6828314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000691e_0000000000000000146a,63005,10895054,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000079fe_00000000000000002d88,63309,6889016,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000081bf_000000000000000004c0,63253,6828066,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009ac1_000000000000000012c2,63229,6889232,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009eca_00000000000000000e2f,63089,6888341,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009f18_00000000000000001538,63210,6830916,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a0da_0000000000000000082d,63143,6884874,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a2d2_00000000000000006b9e,63193,6873518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a47a_000000000000000040a6,63439,6835077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000af32_00000000000000004577,63317,6763386,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b1f5_0000000000000000072b,63039,6874905,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bb31_00000000000000006bd8,63054,6841926,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bd5e_000000000000000005ff,63096,6859856,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000dc95_00000000000000003c5c,63201,6822995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e0da_000000000000000045fc,63046,6785238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e36f_00000000000000008833,63180,6786137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e46a_00000000000000006b9e,63193,6840100,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e722_00000000000000006bd8,63054,6803123,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0e_0000000000000000001c,63187,6803156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ea7_00000000000000001538,63210,13282698,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000035c3_000000000000000080f6,63420,13286672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005326_0000000000000000377e,63392,6882420,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005987_00000000000000003c5c,63201,6773473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005bd5_00000000000000004459,63400,6865330,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000638f_00000000000000001910,63029,6864437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000790a_000000000000000026b2,63010,6766867,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000883c_0000000000000000409b,63356,10908255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009070_000000000000000016ab,63138,6791307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000978b_00000000000000000e2f,63089,6857236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009dfb_00000000000000005b8f,63033,6818798,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000af34_00000000000000004577,63317,6763308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b834_000000000000000023b1,63284,10907584,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c453_00000000000000008833,63180,6761576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d8f0_00000000000000004577,63317,6862150,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000dcb2_0000000000000000409b,63356,6776655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000df59_000000000000000045fc,63046,6785146,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ce9_00000000000000001588,63262,13271660,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005835_00000000000000005820,63221,6826403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007005_00000000000000005389,63376,6822637,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000087ff_00000000000000006330,63459,10910247,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000097ef_000000000000000026c4,63332,6860961,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009f55_00000000000000001538,63210,6830910,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ba0b_00000000000000008833,63180,6764632,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000de4f_00000000000000002287,63131,6756197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003e65_0000000000000000350e,63213,13291076,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006215_0000000000000000356b,63088,6875238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007385_000000000000000078d3,63424,6841141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007c84_000000000000000078d3,63424,6813153,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000089fa_00000000000000000d62,63453,10895830,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000096e7_00000000000000003c5c,63201,6765528,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b442_0000000000000000736e,63461,6821375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b7e4_000000000000000012c2,63229,6763753,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ba4d_0000000000000000888f,63185,6828156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000644c_00000000000000006e97,63242,6870270,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000baec_00000000000000000d62,63453,10908004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005472_00000000000000004116,63106,6815038,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e36a_00000000000000002287,63131,6786232,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d_0000000000000000072b,63039,6880271,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022da_00000000000000005144,63133,13275945,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000037a0_0000000000000000377e,63392,13287508,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000038f7_00000000000000007708,63148,13288217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ef5_00000000000000007237,63051,6780866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008790_00000000000000002287,63131,6762959,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009655_00000000000000008854,63357,6810604,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bd3f_00000000000000006bd8,63054,6876987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d163_0000000000000000146a,63005,6855477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f27_00000000000000007e2c,63128,6787407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fe5_00000000000000003c5c,63201,13273391,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000071cd_000000000000000019e0,63218,6849543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008d6b_00000000000000007e2c,63128,6813191,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009f44_00000000000000007b04,63022,6789226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a8a7_00000000000000001279,63256,6869686,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ad1b_00000000000000000f79,63017,4513330,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000dbda_0000000000000000125f,63297,10901852,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000de6d_000000000000000078d3,63424,6861182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e3f5_00000000000000006bd8,63054,6803634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005dcf_000000000000000080f6,63420,10902005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006460_00000000000000006e97,63242,10894410,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006524_00000000000000000594,63031,6830141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008729_00000000000000002287,63131,6811902,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009006_00000000000000001538,63210,10893781,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a5dd_000000000000000004e3,63448,6886962,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000af37_00000000000000004f4f,63322,10893043,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d574_0000000000000000582b,63178,6892876,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a7f_00000000000000000f89,63215,6819397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007d61_00000000000000000594,63031,6860895,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000097c4_0000000000000000637a,63074,6865168,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b96d_000000000000000080f6,63420,6855370,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000270a_000000000000000071b7,63333,13278056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043d8_00000000000000003463,63347,13296306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005616_000000000000000023b1,63284,6805407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007477_000000000000000034c3,63149,6861501,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009a99_00000000000000000d62,63453,6889419,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b6c2_00000000000000000d62,63453,6771343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b15_00000000000000008833,63180,10907234,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000021f0_0000000000000000736e,63461,13275361,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000605a_0000000000000000521a,63112,6845729,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008fb3_00000000000000003c5c,63201,6816225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008be8_00000000000000002287,63131,6812849,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d44_000000000000000062e1,63352,13271846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006425_00000000000000006e97,63242,10894398,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000aa9a_00000000000000004a1d,63232,216424,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b3b1_000000000000000040a6,63439,6783111,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000021b9_00000000000000000594,63031,13275238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008714_0000000000000000084f,63011,10903754,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ac25_00000000000000006e97,63242,4550100,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e0c1_00000000000000004291,63350,6859683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a46_00000000000000001539,63415,13289022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005331_000000000000000068a2,63366,6881526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008b69_00000000000000002287,63131,6812751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e383_000000000000000032e1,63200,6835353,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000092da_00000000000000007708,63148,6764348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009f4b_000000000000000041cb,63050,6789640,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005753_0000000000000000350e,63213,6805061,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b94f_00000000000000002963,63295,6763971,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002343_000000000000000034c3,63149,13276155,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000398f_000000000000000071b7,63333,13288567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000065a2_0000000000000000637a,63074,6853576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000960e_00000000000000000035,63040,6803510,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000319a_00000000000000006330,63459,13284392,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000368f_00000000000000004583,63061,13287056,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e0d9_000000000000000045fc,63046,6785214,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b05_00000000000000001b61,63034,6778222,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000953d_000000000000000071b7,63333,6848163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f9_000000000000000032e1,63200,6842013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000056f2_00000000000000002232,63069,6841496,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000871f_00000000000000002287,63131,10907630,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bac7_0000000000000000701d,63270,6874598,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ee_00000000000000000035,63040,6874482,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008557_0000000000000000001c,63187,6841220,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008fb0_00000000000000001538,63210,6752603,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c2f5_00000000000000001a9b,63372,6762649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198_00000000000000005d86,63007,10911677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a2a_00000000000000006b9e,63193,6816444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000299a_00000000000000006e97,63242,13279506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008726_00000000000000002287,63131,10907591,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000214b_00000000000000002963,63295,13274924,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000053d4_00000000000000006bd8,63054,6887120,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ae2c_000000000000000078d3,63424,6760135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d45b_0000000000000000637a,63074,6807958,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000055c8_0000000000000000736e,63461,6840137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d777_00000000000000007237,63051,6870780,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d894_0000000000000000828a,63036,6783903,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ddaf_00000000000000002f6e,63091,6761150,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ddb1_00000000000000002f6e,63091,10910789,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000de5a_00000000000000005144,63133,6857693,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e3bd_0000000000000000350e,63213,6882238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000245f_0000000000000000350e,63213,13276670,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000560b_00000000000000007900,63095,6840050,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000612d_000000000000000080f6,63420,6868715,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a321_00000000000000004062,63226,10892708,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b1c7_0000000000000000082d,63143,6762144,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8_00000000000000007708,63148,6858984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000066ef_00000000000000004577,63317,6768089,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007548_0000000000000000072b,63039,6868583,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000879d_0000000000000000443d,63194,6762963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000099ec_00000000000000000f89,63215,6814096,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009d46_00000000000000007237,63051,6802251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a751_000000000000000004e3,63448,10912399,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ae46_00000000000000001b61,63034,6819142,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ce25_00000000000000008854,63357,6849110,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002398_000000000000000040a6,63439,13276321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000374c_0000000000000000694b,63375,13287360,"{""type"":""MultiPoint"",""coordinates"":[]}"
